Stunning and Brave,PC bro 5,"Fuck, bro?! [Cartman stops by the taco launchers, which are manned by Clyde, Craig, and Tweek]"
You're Not Yelping,Lead Singer,Bein' a food critic's easy!
You're Not Yelping,Backup Singers,Boogers and cum.
You're Not Yelping,Lead Singer,"Oh, you feel a little queasy?"
You're Not Yelping,Scene Description,together
You're Not Yelping,Lead Singer,Do you need a diagnosis? Well doctor's got one.
You're Not Yelping,Backup Singers,Oooo-oooo-oooo-oooo
You're Not Yelping,Dr. Doctor,Your stomach seems to be filled with boogers and cum.
You're Not Yelping,Backup Singers,Boogers and cum.
You're Not Yelping,Lead Singer,Piss in your potatoes.
You're Not Yelping,Backup Singers,Boogers and cum.
You're Not Yelping,Lead Singer,"Some guy shit on your tomatoes. Alright, fancy food critic, looks like you've won. Now please enjoy all the boohoohoogers. Boohoohoohoohoohoogers. Aaannnddd. Cuuuuuuuuuummmmmmmm!"
You're Not Yelping,Backup Singers,Boogers and cum!
Safe Space,Scene Description,"South Park Elementary, day. Cartman sits in PC Prinicpal's office hyperventilating, teary-eyed. PC Principal and Mr. Mackey both look at him."
Safe Space,PC Principal,So these guys made fun of your weight and made you feel ashamed?
Safe Space,Cartman,"[voice shaking terribly] Yes, I was just trying to do my job as a food critic and they all ganged up on me and said I was fat."
Safe Space,PC Principal,"Alright, why don't you take me back to what happened?"
Safe Space,Cartman,"I was in the locker room. I was in my underwear and these kids walked by [Craig and Clyde appear around the corner] Then I looked in the mirror and I thought I looked kind of ripped, and so I asked one of the kids [Clyde] if he would take a picture of me [holding two dumbbells, one in each hand] and he did. And I looked at the picture and I looked pretty ripped, so later at home, I put the picture up on my Yelp account and I typed in ""Don't I look ripped?"" and I thought people would be stoked on me. Then this morning I saw the comments on Twitter and some people called me names and said I wasn't ripped, and they said that I was fat and I didn't have muscles. The Internet made fun of me and [is overcome with emotion and hyperventilates. PC Principal sniffs and clears his throat.]"
Safe Space,Mr. Mackey,"Well, Eric, maybe you shouldn't have put a picture of you in your underwear up on social media."
Safe Space,PC Principal,"[jumps up and faces Mr. Mackey] Hey! You got a fuckin' problem, Mackey!"
Safe Space,Mr. Mackey,"N-No, PC Principal."
Safe Space,PC Principal,"Because body-shaming is fuckin' serious, and I'm not gonna allow that shit in my school! [faces Cartman] Nobody should have to feel that kind of shame!"
Safe Space,Scene Description,"Whole Foods Market, day. Liane walks out with her groceries, Randy walks around inside marveling at all the stuff. Next, he's in Checkout 5 having his purchases scanned."
Safe Space,Cashier,"Okay. sir, looks like your total is $37.83."
Safe Space,Randy,[pulls out his wallet and takes out $40] Alright.
Safe Space,Cashier,"[checks the monitor] Okay, and, would you like to add a dollar donation to help hungry kids around the world?"
Safe Space,Randy,"[real quiet] Oh, uh, no, that, that's okay."
Safe Space,Cashier,Sorry?
Safe Space,Randy,"[real quiet] I'm, I'm good."
Safe Space,Cashier,"[having trouble hearing him clearly] I'm sorry, you don't want to give the dollar to hungry kids?"
Safe Space,Randy,"[real quiet] Not today, thank you."
Safe Space,Cashier,"Okay, no problem. [punches in the last few numbers into the register.] A window's gonna come up and ask if you're helping the hungry kids, just hit ""No, I'm not."""
Safe Space,Randy,"[real quiet] Oh, come on."
Safe Space,Cashier,"Try hitting it again. It's the box below the one that says, ""Sure, I'd love to help however I can."" [Randy hits the button again... and again a few more times, but it only beeps twice. The cashier looks at it.] Ah, darn thing. Sorry. Most people give the dollar. I can do this manually. [turns to the register and taps a few keys]"
Safe Space,Randy,"Look, I give money to charity a lot, okay?"
Safe Space,Cashier,"Oh, sure you do."
Safe Space,Randy,I do. I just don't want to every time I shop for food.
Safe Space,Cashier,"That's completely understandable. [reads something] ""Have customer speak on the-"" Oh-okay. if you can just speak into the voice decoder and say ""I'm not giving anything to the hungry kids."""
Safe Space,Randy,"[leans in and speaks into the ""decoder""] I'm not giving anything to the hungry kids. [his voice echoes throughout the store, and everyone takes notice]"
Safe Space,Cashier,"Okay, that's got it. So with the ice cream, the vodka, pizza pockets, and nothing for hungry kids, that's $37.83. [getting a bit sarcastic] Oh, don't forget your change."
Safe Space,Randy,"Look, if I give money every time I went grocery-shopping, I would be-!"
Safe Space,Cashier,"[cuts him off] Thanks for shopping, sir. Next, please."
Safe Space,Randy,[takes his paper bag full of groceries and leaves] Dick!
Safe Space,Scene Description,"PC Principal's office, moments. PC Principal opens the door and Kyle walks in."
Safe Space,PC Principal,"Morning, Kyle. Have a seat right there. [Kyle takes the seat next to Cartman and is instantly displeased] You probably heard that Eric here has been dealing with some body shaming? [Cartman is still whimpering]"
Safe Space,Kyle,Uh huh.
Safe Space,PC Principal,"Well, Eric and I have been talking, and we've decided it's probably best for him to get off of social media."
Safe Space,Kyle,Yeah probably.
Safe Space,PC Principal,So what we're looking for is a student volunteer. Somebody who can put the things Eric wants up on the Internet for him and also filter through all the comments and make it more of a safe space for him.
Safe Space,Kyle,"Wait, what?"
Safe Space,Cartman,I said you were perfect because you're really good at getting all your schoolwork done on time [gathers his thoughts] so you'd probably do a really good job.
Safe Space,Kyle,You want me to run Cartman's Twitter and Yelp account and only give him the good comments?
Safe Space,PC Principal,That's right.
Safe Space,Kyle,No.
Safe Space,PC Principal,"Kyle, you know what body-shaming is, right? How much it can hurt someone's life? All you have to do is check out all the comments, type out just the positive ones, and give that to Eric on paper."
Safe Space,Kyle,"If he doesn't like what people say on Twitter, he can get off. [Cartman begins to cry]"
Safe Space,PC Principal,"Okay, Kyle, well maybe you'd like two weeks' detention instead."
Safe Space,Kyle,"[a bit stunned, considers his options] Give me... give me detention."
Safe Space,PC Principal,You sure about that?
Safe Space,Kyle,"Yeah, I'll take the detention."
Safe Space,PC Principal,"That's two weeks' detention for you, bud! I'll see you at 4! [Kyle looks at Eric, gets up, and leaves. Next, PC Principal is talking to another student] And when we said someone should probably help Eric by filtering out any negative comments, he mentioned you by name."
Safe Space,Wendy,Is this a joke?
Safe Space,Cartman,I'm not a joke!
Safe Space,PC Principal,"Nothing funny about this, Testaburger! This is a big problem in our country!"
Safe Space,Wendy,I'm not doing it.
Safe Space,PC Principal,"And that's two weeks' detention for you! Congratulations! [Wendy looks at Eric, gets up, and leaves. Next, PC Principal is talking to another student] So, any comments that seem inappropriate or hurtful in any way, you need to delete and not include in your daily report to Eric. [Butters is shown next to Cartman now]"
Safe Space,Cartman,I wanted someone smart and hard-working!
Safe Space,Butters,Do I gotta?
Safe Space,PC Principal,You want detention?
Safe Space,Butters,"Well, if I get detention, uh, I'll get grounded."
Safe Space,PC Principal,"Then you start today! Butters, it's your job to make sure Eric has a safe space."
Safe Space,Scene Description,"Whole Foods Market, day. Randy is at a salad bar creating his own salad. A female shopper is making one too, and their tongs clash over greens"
Safe Space,Female shopper,"Oh, ahhh, I'm sorry."
Safe Space,Randy,"Oh no, my, my fault."
Safe Space,Female shopper,Isn't it great having a Whole Foods?
Safe Space,Randy,"This is where I come for lunch every day. Gotta eat healthy to stay fit. [pleased at this encounter. He turns to leave and sees the cashier from before, who waves back at him. To himself] Aw, shit, it's that guy. [as no one else is waiting, he goes ahead and makes his purchases]"
Safe Space,Cashier,"Aand how are you today, sir?"
Safe Space,Randy,"Great. [leans in and in a low voice] Uh, listen, before you ring me up, I just wanna let you know I'm not gonna be giving extra money to charity, so can we, can we just skip that part?"
Safe Space,Cashier,"Oh, no problem, sir, they've updated the system so it's a lot more streamlined now. Find everything you need today?"
Safe Space,Randy,"Yeah, thanks."
Safe Space,Cashier,"There we go, and that's... Okay, and would you like to give a dollar to hungry kids today?"
Safe Space,Randy,"[softly] No. I said no, before."
Safe Space,Cashier,"Oh that's right. Okay, there's a picture of a little hungry boy. Will you just press on his belly? [Randy does so, and hears ""Oww, owww."" The cashier checks the readout] Okay, that's got it. So, with the no help for hungry kids that's $18.87. [Randy hands him a $20 bill] Out of 20. [the cashier gives him some change back in the coin return tray] Your change is right there, just pull the sandwich out of the little girl's mouth. [a cardboard cutout of a little girl hides the coin return]"
Safe Space,Randy,This is not streamlined!
Safe Space,Cashier,"It's just the new change dispenser, sir. [Randy then goes ahead and tries to pull the sandwich away]"
Safe Space,Randy,[a couple of grunts later] I can't.
Safe Space,Cashier,"Yes, she's a hungry one. You've gotta pull hard."
Safe Space,Randy,Dammit! The sandwich isn't coming out.
Safe Space,Cashier,"Try putting your foot on her face. [Randy promptly does this. He also notices the woman he bumped into earlier in Checkout 4 and flashes a smile to her. Finally he pulls the sandwich out of the cutout's mouth and gets his change and his groceries] Have a nice day, sir!"
Safe Space,Randy,I was having a nice day! [leaves the store]
Safe Space,Scene Description,"South Park Elementary hallway, day. Cartman puts his books into his locker and closes it. As he walks away, Butters appears around the corner and catches up to him."
Safe Space,Butters,"[sounding quite tired] Eric, hold up."
Safe Space,Cartman,There you are. You have my social media comments?
Safe Space,Butters,"Yeah. Yeah, right here. [hands him the papers] I just finished this morning."
Safe Space,Cartman,"[reviews them] Mm-hm. Hm-oh, that's nice. Oh great. This is all the Twitter comments?"
Safe Space,Butters,Yeah. And the people commenting on your Yelp page starts here. [points to the first comment on the current page]
Safe Space,Cartman,"Okay, nice. Oh ni- oh, very enthusiastic. This is so great! [turns around and walks by Kyle, who's at his locker.] Oh Kyle! You thought me having someone edit my social media would make me look stupid? You should see all the comments I'm getting. People are actually really stoked on me now."
